Date,1d return,1w return,1m return,T yield,relative volume,VIX,regime
2008-05-22,0.0026173787135195248,-0.006193738763413448,0.024842839693346885,0.39210000038146975,1.0138773299824126,18.049999237060547,3
2008-05-23,-0.013210400686713863,-0.023234832872794486,0.03233728163180749,0.38310000896453855,0.9022030708664094,19.549999237060547,3
2008-05-27,0.006846221470047986,-0.026847975263004198,0.04293395537438127,0.39210000038146975,0.9243576056426905,19.639999389648438,3
2008-05-28,0.003962890483361736,-0.024211604417671895,0.042272663113742004,0.40089998245239256,1.0168669981963172,19.06999969482422,3
2008-05-29,0.005334937252062799,-0.019886021617439575,0.024584014031140633,0.4078999996185303,1.0111625549663399,18.139999389648438,3
2008-05-30,0.0015161665944682934,-0.009211843290187871,0.025498656078825288,0.4046000003814697,0.9989722921521761,17.829999923706055,3
2008-06-02,-0.010504263761414556,-0.0036239885624965718,-0.0033516591432715126,0.39709999561309817,0.9647918333796878,19.829999923706055,3
2008-06-03,-0.005787827748960472,-0.01197687199360209,-0.007578336369621574,0.38980000019073485,1.1371668485799609,20.239999771118164,3
2008-06-04,-0.0003266963555412783,0.0009229375123485095,0.0009157447412546649,0.3940000057220459,1.1169150404162302,20.799999237060547,3
2008-06-05,0.019496150601372664,0.013498447014645754,0.017479143274199638,0.40250000953674314,1.1143476106354258,18.6299991607666,3
2008-06-06,-0.030889208795217615,-0.021684674621488043,-0.020261728421538727,0.3937999963760376,1.2137070148717684,23.559999465942383,1
2008-06-09,0.0007936884587542714,-0.026103871772831466,-0.02581122083851295,0.3992000102996826,1.1155058933206332,23.1200008392334,3
2008-06-10,-0.002438071565889488,-0.029949059062773564,-0.027163326226982032,0.40989999771118163,1.1659829669692832,23.18000030517578,3
2008-06-11,-0.01689434363076614,-0.03621356608681792,-0.039865093755101055,0.4072999954223633,1.1934389048479415,24.1200008392334,3
2008-06-12,0.0032796987733647587,-0.02742353183127444,-0.032996753607447915,0.4204999923706055,1.178532894281138,23.329999923706055,3
2008-06-13,0.015046261393385496,-0.012467268721865654,-0.03498796438000429,0.4261000156402588,1.0134603108134213,21.219999313354492,3
2008-06-16,8.086979639654324e-05,-0.031273838291118294,-0.038022497232719,0.4244999885559082,0.923654669405948,20.950000762939453,3
2008-06-17,-0.006771332979186417,-0.007165534596769607,-0.04018496537514926,0.4224999904632568,0.9450854109418526,21.1299991607666,3
2008-06-18,-0.009711824147480841,-0.01758749779705826,-0.056724402167392274,0.41539998054504396,1.1316050651139242,22.239999771118164,3
2008-06-19,0.003752324501292925,-0.011491111881915872,-0.035718127026166835,0.41989998817443847,1.1853249807189803,21.579999923706055,3
2008-06-20,-0.01854285587797533,-0.013148684491716578,-0.05705883817133839,0.413700008392334,1.3048191306004517,22.8700008392334,3
2008-06-23,5.307283862721057e-05,-0.01632247546171428,-0.05062381350574485,0.41680002212524414,1.0239806395240794,22.639999389648438,3
2008-06-24,-0.002814841378983357,-0.0336316031624847,-0.06361583934496462,0.41050000190734864,1.1431732085809727,22.420000076293945,3
